21820,162,187
178,144,170
162,323,323
162,332,289
323,323,153
400,315,153
314,314,153
314,314,145
314,314,145
323,315,144
315,315,144
315,315,144
323,323,153
323,323,153
315,315,144
332,315,144
162,315,774
153,315,315
153,366,314
153,314,314
153,314,315
162,314,153
332,315,153
323,323,153
323,323,153
314,314,145
323,323,153
315,315,144
323,323,153
314,314,145
323,323,153
323,323,153
323,323,153
323,315,153
153,315,314
323,297,765
153,314,315
561,315,315
323,323,315
314,153,144
314,314,145
323,314,145
323,323,153
315,315,144
323,323,153
323,323,153
323,323,153
323,323,153
323,323,153
323,323,153
323,756,145
153,315,314
153,314,315
153,314,315
162,315,314
153,315,314
153,315,314
162,315,153
315,315,144
314,314,145
323,314,145
323,314,145
323,314,145
323,314,145
323,314,145
314,314,145
314,314,145
323,314,145
323,314,145
162,638,315
162,315,314
162,315,314
162,315,314
153,315,315
153,314,314
153,314,153
315,315,144
323,323,153
323,315,144
315,315,144
315,315,144
323,315,144
323,315,144
323,315,144
323,323,153
314,314,145
323,323,153
162,315,315
153,604,315
153,315,314
161,314,315
162,314,314
162,315,314
153,315,153
323,323,153
314,314,145
323,314,145
323,314,145
323,323,153
315,315,144
323,323,153
323,323,153
323,323,153
323,323,153
314,314,145
153,315,765
314,314,315
161,314,314
315,315,315
315,315,314
314,144,153
323,323,153
315,315,144
323,323,153
314,314,145
315,315,144
323,315,144
323,315,144
323,315,144
323,315,144
323,315,144
315,315,144
162,655,153
161,323,314
153,314,314
153,315,315
153,315,315
153,315,315
153,314,145
323,323,153
323,323,153
323,323,153
323,323,153
323,323,153
323,323,153
323,323,153
323,323,153
323,323,153
323,323,153
323,323,153
153,315,144
162,757,315
162,315,314
153,315,314
161,314,315
153,314,315
162,298,153
153,315,144
323,323,153
374,315,144
315,315,144
323,323,153
323,323,153
314,314,145
323,323,153
323,323,153
314,314,145
315,315,144
323,323,153
153,315,314
153,680,315
153,314,314
153,315,315
153,314,314
162,315,314
323,323,153
314,314,145
314,314,145
323,323,153
315,315,144
323,314,145
315,315,144
323,323,153
314,314,145
323,314,145
323,314,145
323,315,144
153,314,765
315,315,315
425,315,315
314,323,314
315,314,315
323,153,145
323,323,153
323,323,153
323,323,153
314,314,145
323,323,153
323,323,153
323,323,153
323,323,153
323,323,153
323,757,144
323,323,153
153,315,314
153,314,314
153,315,314
162,315,306
161,314,315
153,314,315
153,315,153
314,314,145
323,314,145
323,314,145
323,314,145
314,314,145
314,314,145
323,314,145
323,314,145
323,314,145
323,323,153
315,672,153
153,314,315
153,314,315
153,314,315
162,315,289
153,315,315
153,314,314
162,315,144
315,315,144
315,315,144
323,323,153
323,323,153
323,323,153
315,315,144
323,323,153
314,314,145
315,315,144
323,757,153
272,315,153
153,315,314
161,315,315
161,314,315
153,314,297
153,315,315
153,315,315
323,323,153
323,323,153
315,315,144
323,323,153
314,314,145
315,315,144
323,315,144
323,315,144
323,315,144
323,315,144
323,315,144
315,757,153
161,314,297
161,314,315
153,314,315
153,314,314
153,314,314
153,315,314
162,315,144
323,323,153
315,315,144
323,323,153
314,314,145
323,314,145
314,314,145
314,314,145
314,314,145
323,314,145
323,756,153
315,323,153
153,314,315
161,314,289
153,314,314
153,314,314
153,314,315
153,314,315
153,315,144
323,323,153
314,314,145
314,314,145
348,306,187
323,323,153
349,306,162
306,306,178
298,323,161
161,331,297
187,298,306
170,323,323
187,332,323
178,340,297
187,323,306
153,348,332
161,323,178
340,332,161
340,323,161
314,315,153
323,332,187
323,476,153
323,323,314
323,323,153
323,314,153
314,314,145
314,314,145
323,323,153
323,323,153
314,314,145
153,315,765
161,314,314
162,314,314
153,315,315
153,315,315
162,315,314
323,323,153
323,323,153
315,315,144
323,314,145
314,314,145
323,323,153
323,315,144
315,315,144
315,315,144
323,323,153
323,323,153
314,272,144
162,315,315
315,757,315
323,323,314
323,315,314
315,315,315
315,153,145
315,315,144
323,323,153
323,323,153
323,314,145
314,314,145
314,314,145
323,323,153
323,323,153
323,756,145
323,323,153
315,315,144
162,315,315
153,314,315
153,314,314
153,314,314
153,315,314
178,323,170
153,315,765
153,315,314
153,561,144
323,323,153
553,315,153
323,314,153
323,323,153
323,323,153
323,323,153
323,314,145
314,314,145
315,315,144
315,315,144
315,315,144
230,315,144
161,314,773
153,315,314
153,315,314
